,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
12,Missouri State,Q1 10:43,1,10,Touchback,100,25,"#48 J.Chance kickoff 65 yards to the MSU00, Touchback",40175731453,7,0
13,Missouri State,Q1 10:43,1,10,Rush,75,-4,Shotgun #2 S.Lawrence rush right for 4 yards loss to the MSU21 (#22 J.Mayfield; #98 D.Rieman),40175731456,0,7
14,Missouri State,Q1 10:43,2,14,Pass Reception,79,12,"No Huddle-Shotgun #12 J.Clark pass complete short middle to #11 M.Cope caught at MSU33, for 12 yards to the MSU33 (#7 J.Shelby Jr.)",40175731460,0,7
15,Missouri State,Q1 10:43,3,2,Pass Reception,67,1,"No Huddle #12 J.Clark pass complete short left to #2 S.Lawrence caught at MSU34, for 1 yard to the MSU34 (#7 J.Shelby Jr.)",40175731465,0,7
16,Missouri State,Q1 10:43,4,1,Rush,66,2,"#12 J.Clark rush middle for 2 yards gain to the MSU36 (#6 J.Foster), 1ST DOWN",40175731470,0,7
17,Missouri State,Q1 10:43,1,10,Pass Incompletion,64,0,No Huddle-Shotgun #12 J.Clark pass incomplete deep right to #0 J.Robinson thrown to LTU30,40175731474,0,7
18,Missouri State,Q1 10:43,2,10,Rush,64,-3,No Huddle-Shotgun #2 S.Lawrence rush right for 3 yards loss to the MSU33 (#9 M.Mason),40175731477,0,7
19,Missouri State,Q1 10:43,3,13,Pass Reception,67,14,"No Huddle-Shotgun #12 J.Clark pass complete short right to #9 R.Johnson caught at MSU47, for 14 yards to the MSU47 (#11 C.Woods), 1ST DOWN",40175731481,0,7
20,Missouri State,Q1 10:43,1,10,Rush,53,-5,No Huddle-Shotgun #2 S.Lawrence rush right for 5 yards loss to the MSU42 (#22 J.Mayfield),40175731486,0,7
21,Missouri State,Q1 10:43,2,15,Pass Reception,58,8,"No Huddle-Shotgun #12 J.Clark pass complete short middle to #2 S.Lawrence caught at MSU45, for 8 yards to the MSU50 (#22 J.Mayfield; #21 Z.Hill)",40175731490,0,7
22,Missouri State,Q1 10:43,3,7,Penalty,50,5,"No Huddle-Shotgun #12 J.Clark pass incomplete short middle to #1 D.Luke thrown to LTU45 PENALTY LTU Pass Interference (#8 J.Fields) 5 yards from MSU50 to LTU45, 1ST DOWN. NO PLAY",40175731495,0,7
23,Missouri State,Q1 10:43,1,10,Rush,45,0,No Huddle-Shotgun #2 S.Lawrence rush middle for 0 yards to the LTU45 (#42 S.Leota),40175731499,0,7
24,Missouri State,Q1 10:43,2,10,Pass Incompletion,45,0,No Huddle-Shotgun #12 J.Clark pass incomplete short middle to #1 D.Luke thrown to LTU39 broken up by #0 S.Fongang,401757314103,0,7
25,Missouri State,Q1 10:43,3,10,Pass Incompletion,45,0,No Huddle-Shotgun #12 J.Clark pass incomplete short left to #2 S.Lawrence thrown to LTU45 broken up by #42 S.Leota,401757314106,0,7
26,Missouri State,Q1 4:27,4,10,Punt,45,30,#25 S.McDonald punt 30 yards to the LTU15 fair catch by #3 D.Latulas at LTU15,401757314109,0,7
27,Louisiana Tech,Q1 4:27,1,10,Pass Incompletion,15,0,No Huddle-Shotgun #2 T.Kukuk pass incomplete short left to #0 A.Burnette thrown to LTU10,401757314113,7,0
28,Louisiana Tech,Q1 4:27,2,10,Rush,15,3,No Huddle-Shotgun #18 M.Jackson rush left for 3 yards gain to the LTU18 (#0 M.Neal),401757314116,7,0
29,Louisiana Tech,Q1 4:27,3,7,Rush,18,24,"No Huddle-Shotgun #2 T.Kukuk rush left for 24 yards gain to the LTU42 (#29 C.Ford), out of bounds, 1ST DOWN",401757314120,7,0
30,Louisiana Tech,Q1 4:27,1,10,Pass Reception,42,4,"No Huddle-Shotgun #2 T.Kukuk pass complete short right to #4 C.Thevenin caught at LTU40, for 4 yards to the LTU46 (#44 K.Young)",401757314124,7,0
31,Louisiana Tech,Q1 4:27,2,6,Pass Reception,46,30,"No Huddle-Shotgun #2 T.Kukuk pass complete short right to #4 C.Thevenin caught at LTU45, for 30 yards to the MSU24 (#14 T.Anderson), 1ST DOWN, PENALTY MSU Offside declined",401757314129,7,0
32,Louisiana Tech,Q1 4:27,1,10,Rush,76,4,No Huddle-Shotgun #0 A.Burnette rush right for 4 yards gain to the MSU20 (#6 J.Lloyd; #98 D.Barnes),401757314135,7,0
33,Louisiana Tech,Q1 4:27,2,6,Rush,80,3,No Huddle-Shotgun #4 C.Thevenin rush right for 3 yards gain to the MSU17 (#44 K.Young; #6 J.Lloyd),401757314139,7,0
34,Louisiana Tech,Q1 4:27,3,3,Rush,83,3,"No Huddle-Shotgun #2 T.Kukuk rush middle for 3 yards gain to the MSU14 (#91 T.Brantley), 1ST DOWN",401757314143,7,0
35,Louisiana Tech,Q1 0:0,3,3,End Period,83,3,End of 1st quarter.,401757314149,7,0
36,Louisiana Tech,Q2 15:0,1,10,Rush,86,9,No Huddle-Shotgun #2 T.Kukuk rush right for 9 yards gain to the MSU05 (#44 K.Young; #6 J.Lloyd),401757314153,7,0
37,Louisiana Tech,Q2 15:0,2,1,Rush,95,4,"No Huddle-Shotgun #0 A.Burnette rush middle for 4 yards gain to the MSU01 (#30 C.Wiest; #6 J.Lloyd), 1ST DOWN",401757314159,7,0
