,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
52,Liberty,Q2 9:27,1,4,Rush,4,2,(09:32) Shotgun #23 E.Dickens rush middle for 2 yards gain to the LAT02 (#6 J.Foster; #90 J.Madkins),401757307221,6,7
53,Liberty,Q2 9:0,2,2,Rushing Touchdown,2,2,"(08:59) Shotgun #23 E.Dickens rush middle for 2 yards gain to the LAT00 TOUCHDOWN, clock 09:00 #43 J.Billingsley kick attempt good (H: #37 M.Morgan, LS: #45 C.Comer) #43 J.Billingsley kick attempt good (H: #37 M.Morgan, LS: #47 R.Manis)",401757307225,13,7
54,Louisiana Tech,Q2 9:0,1,10,Kickoff,65,0,"(09:00) #37 M.Morgan kickoff 40 yards to the LAT25, out of bounds at LAT25",401757307232,13,7
55,Louisiana Tech,Q2 8:51,1,10,Rush,35,5,(09:00) Shotgun #22 O.Wiggins rush middle for 5 yards gain to the LAT40 (#97 M.Jarvis; #56 S.Cohen),401757307236,7,13
56,Louisiana Tech,Q2 8:38,2,5,Penalty,40,5,(08:44) PENALTY LAT False Start (#18 M.Jackson) 5 yards from LAT40 to LAT35. NO PLAY,401757307240,7,13
57,Louisiana Tech,Q2 8:27,2,10,Rush,35,6,(08:34) Shotgun #2 T.Kukuk rush middle for 6 yards gain to the LAT41 (#11 D.Farrar; #7 D.Henderson),401757307243,7,13
58,Louisiana Tech,Q2 7:47,3,4,Rush,41,2,(07:55) Shotgun #2 T.Kukuk rush middle for 2 yards gain to the LAT43 (#35 D.Glaud; #56 S.Cohen),401757307247,7,13
59,Louisiana Tech,Q2 7:12,4,2,Punt,43,0,(07:12) #48 J.Chance punt 42 yards to the LUF15 fair catch by #15 B.Green at LUF15,401757307253,7,13
60,Liberty,Q2 7:5,1,10,Rush,85,1,(07:08) Shotgun #23 E.Dickens rush right for 1 yard gain to the LUF16 (#8 J.Fields),401757307257,13,7
61,Liberty,Q2 6:27,2,9,Rush,84,25,"(06:34) Shotgun #23 E.Dickens rush right for 25 yards gain to the LUF41 (#21 Z.Hill), 1ST DOWN",401757307261,13,7
62,Liberty,Q2 5:54,1,10,Rush,59,19,"(05:58) Shotgun #15 E.Vasko rush right for 19 yards gain to the LAT40 (#7 J.Shelby Jr.), 1ST DOWN",401757307265,13,7
63,Liberty,Q2 5:21,1,10,Rush,40,0,(05:27) Shotgun #23 E.Dickens rush left for 0 yards to the LAT40 (#8 J.Fields),401757307269,13,7
64,Liberty,Q2 4:51,2,10,Pass Incompletion,40,0,(05:00) Shotgun #15 E.Vasko pass incomplete short middle to #3 J.Person thrown to LAT27,401757307273,13,7
65,Liberty,Q2 4:47,3,10,Sack,40,-10,(04:51) Shotgun #15 E.Vasko pass incomplete short left to #9 D.Lee Jr. thrown to LAT30 QB hurried by #22 J.Mayfield PENALTY LUF Intentional Grounding (#15 E.Vasko),401757307276,13,7
