,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
86,Louisiana Tech,Q2 0:0,3,5,Field Goal Good,67,51,Drew Henderson 51 Yd Field Goal ,401752953354,3,14
87,Louisiana Tech,Q2 0:0,3,5,End Period,67,-32,End of 2nd quarter.,401752953359,3,14
88,Washington State,Q3 15:0,1,10,Kickoff,35,-65,"(15:00) #48 J.Chance kickoff 65 yards to the WSU00, Touchback",401752953364,3,14
89,Washington State,Q3 15:0,1,10,Touchback,100,25,"(15:00) #48 J.Chance kickoff 65 yards to the WSU00, Touchback",401752953364,3,14
90,Washington State,Q3 14:55,1,10,Rush,75,2,(14:59) Shotgun #9 K.Vorhees rush middle for 2 yards gain to the WSU27 (#8 J.Fields; #96 Z.Nason),401752953369,14,3
91,Washington State,Q3 14:13,2,8,Rush,73,6,(14:19) Shotgun #20 L.Pulalasi rush right for 6 yards gain to the WSU33 (#90 J.Madkins),401752953373,14,3
92,Washington State,Q3 13:35,3,2,Rush,67,8,"(13:40) Shotgun #4 Z.Eckhaus rush middle for 8 yards gain to the WSU41 (#22 J.Mayfield), 1ST DOWN",401752953377,14,3
93,Washington State,Q3 12:57,1,10,Rush,59,7,(13:05) Shotgun #20 L.Pulalasi rush middle for 7 yards gain to the WSU48 (#6 J.Foster),401752953381,14,3
94,Washington State,Q3 12:20,2,3,Rush,52,4,"(12:29) Shotgun #20 L.Pulalasi rush middle for 4 yards gain to the LAT48 (#21 Z.Hill), 1ST DOWN",401752953385,14,3
95,Washington State,Q3 11:46,1,10,Pass Incompletion,48,0,(11:51) Shotgun #4 Z.Eckhaus pass incomplete deep right to #0 T.Freeman thrown to LAT18,401752953389,14,3
96,Washington State,Q3 11:38,2,10,Rush,48,0,(11:45) Shotgun #20 L.Pulalasi rush right for 0 yards to the LAT48 (#9 M.Mason),401752953392,14,3
97,Washington State,Q3 10:57,3,10,Pass Incompletion,48,0,(11:03) Shotgun #4 Z.Eckhaus pass incomplete deep left to #21 C.Pabst thrown to LAT15 QB hurried by #21 Z.Hill,401752953396,14,3
98,Washington State,Q3 10:49,4,10,Punt,48,0,"(10:57) #98 R.Harris punt 48 yards to the LAT00, Touchback",401752953399,14,3
99,Louisiana Tech,Q3 10:49,4,10,Touchback,0,20,"(10:57) #98 R.Harris punt 48 yards to the LAT00, Touchback",401752953399,14,3
100,Louisiana Tech,Q3 10:49,1,10,Rush,20,0,(10:49) No Huddle-Shotgun #2 T.Kukuk rush middle for 0 yards to the LAT20 (#44 P.McKenna; #99 B.Lamb),401752953403,3,14
101,Louisiana Tech,Q3 10:49,1,10,Timeout,20,0,"Timeout Louisiana Tech, clock 10:49",401752953412,3,14
102,Louisiana Tech,Q3 10:36,2,10,Rush,20,1,(10:39) No Huddle-Shotgun #4 C.Thevenin rush left for 1 yard gain to the LAT21 (#88 I.Terrell),401752953410,3,14
103,Louisiana Tech,Q3 10:0,3,9,Sack,21,-3,(10:05) No Huddle-Shotgun #7 E.Bullock sacked for loss of 3 yards to the LAT18 (#10 B.Peleti),401752953415,3,14
104,Louisiana Tech,Q3 9:17,4,12,Punt,18,0,(09:24) #48 J.Chance punt 50 yards to the WSU32 fair catch by #0 T.Freeman at WSU32,401752953419,3,14
