,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
110,UTEP,Q3 12:32,1,10,Pass Reception,37,2,Malachi Nelson pass complete to Josh Schuchts for 2 yds to the LT 20 for a 1ST down,401757272103876702,0,7
111,UTEP,Q3 11:31,1,10,Pass Incompletion,20,0,Malachi Nelson pass incomplete to Kenny Odom,401757272103886801,0,7
112,UTEP,Q3 11:23,2,10,Pass Interception Return,20,14,Malachi Nelson pass intercepted Kolbe Fields return for a loss of 8 yards to the LT 6,401757272103887601,0,7
113,Louisiana Tech,Q3 11:16,1,10,Rush,6,13,Clay Thevenin run for 13 yds to the LT 19 for a 1ST down,401757272103888301,7,0
114,Louisiana Tech,Q3 10:39,1,10,Pass Reception,19,9,Blake Baker pass complete to Marques Singleton Jr. for 9 yds to the LT 28,401757272103896001,7,0
115,Louisiana Tech,Q3 10:16,2,1,Rush,28,3,Clay Thevenin run for 3 yds to the LT 31 for a 1ST down,401757272103898301,7,0
116,Louisiana Tech,Q3 9:36,1,10,Rush,31,1,Clay Thevenin run for 1 yd to the LT 32,401757272103906301,7,0
117,Louisiana Tech,Q3 9:0,2,9,Rush,32,4,Clay Thevenin run for 4 yds to the LT 36,401757272103909901,7,0
118,Louisiana Tech,Q3 8:20,3,5,Timeout,36,0,"Timeout Louisiana Tech, clock 08:20",401757272103917901,7,0
119,Louisiana Tech,Q3 8:15,3,5,Pass Incompletion,36,0,Blake Baker pass incomplete to Omiri Wiggins,401757272103918401,7,0
120,Louisiana Tech,Q3 8:7,4,5,Punt,36,42,"John Hoyet Chance punt for 42 yds , Eric Willis III returns for no gain to the UTEP 22",401757272103919201,7,0
121,UTEP,Q3 8:7,1,20,Timeout,88,0,"Timeout UTEP, clock 08:07",401757272103919204,0,7
122,UTEP,Q3 8:0,1,10,Penalty,78,-10,"(08:05) No Huddle-Shotgun Wilson,Hahsaun rush right for 5 yards gain to the UTEP27 (Shelby Jr.,Jhamal), out of bounds PENALTY UTEP Holding (Immediato,Joseph) 10 yards from UTEP22 to UTEP12. NO PLAY.",401757272103919901,0,7
123,UTEP,Q3 7:36,1,20,Pass Interception Return,88,14,Malachi Nelson pass intercepted Michael Richard return for no gain to the UTEP 26,401757272103926301,0,7
124,Louisiana Tech,Q3 7:31,1,10,Rush,74,2,Omiri Wiggins run for 2 yds to the UTEP 24,401757272103926801,7,0
125,Louisiana Tech,Q3 7:9,2,8,Rush,76,1,Omiri Wiggins run for 1 yd to the UTEP 23,401757272103929001,7,0
126,Louisiana Tech,Q3 6:36,3,7,Rush,77,4,Clay Thevenin run for 4 yds to the UTEP 19,401757272103936301,7,0
127,Louisiana Tech,Q3 5:47,4,3,Field Goal Good,81,37,Drew Henderson 37 yd FG GOOD,401757272103945201,10,0
128,UTEP,Q3 5:47,1,10,Kickoff,35,-65,John Hoyet Chance kickoff for 65 yds for a touchback,401757272103945202,10,0
129,UTEP,Q3 5:47,1,10,Touchback,100,25,John Hoyet Chance kickoff for 65 yds for a touchback,401757272103945202,10,0
130,UTEP,Q3 5:38,1,10,Rush,75,4,Marquez Taylor run for 4 yds to the UTEP 29,401757272103946101,0,10
